record_id,type_id,region_id,occur_time,property_loss,victim_count
"1599","4","5","2023-12-13 02:00:00",,"1"
"1600","4","5","2024-12-24 03:00:00",,"1"
"1601","4","5","2024-12-07 01:00:00","25258.93","1"
"1602","2","1","2025-03-30 12:00:00","94747.16","1"
"1603","2","2","2023-08-11 15:00:00",,"1"
"1604","1","5","2023-11-07 19:00:00","51093.46","1"
"1605","3","3","2023-11-12 02:00:00",,"4"
"1606","3","2","2023-03-12 08:00:00",,"2"
"1607","1","2","2024-09-20 09:00:00","93570.57","1"
"1608","2","1","2025-06-15 23:00:00","50802.20","5"
"1609","4","1","2023-08-19 23:00:00",,"3"
"1610","3","4","2024-11-17 21:00:00",,"1"
"1611","2","1","2023-02-08 17:00:00",,"1"
"1612","2","5","2024-12-04 04:00:00",,"1"
"1613","2","4","2025-04-27 11:00:00",,"1"
"1614","1","5","2024-11-23 08:00:00",,"1"
"1615","4","2","2023-04-18 23:00:00",,"1"
"1616","5","5","2023-02-04 18:00:00","76038.60","1"
"1617","2","4","2025-03-03 00:00:00",,"1"
"1618","3","2","2024-04-27 13:00:00",,"1"
"1619","3","5","2023-11-09 18:00:00","13484.49","3"
"1620","3","4","2025-03-01 12:00:00",,"1"
"1621","3","1","2025-01-31 02:00:00",,"4"
"1622","1","5","2024-11-25 08:00:00",,"1"
"1623","1","4","2023-04-29 16:00:00",,"1"
"1624","2","1","2025-01-11 02:00:00",,"1"
"1625","5","2","2025-05-17 20:00:00",,"1"
"1626","1","1","2024-09-28 00:00:00",,"1"
"1627","2","2","2024-06-21 01:00:00",,"1"
"1628","5","3","2024-01-19 10:00:00","8528.96","1"
"1629","4","2","2023-11-17 19:00:00",,"2"
"1630","3","3","2024-01-11 10:00:00","39470.37","1"
"1631","3","2","2025-02-25 10:00:00",,"5"
"1632","1","2","2024-08-07 15:00:00",,"1"
"1633","5","3","2023-03-03 15:00:00",,"1"
"1634","1","2","2023-09-19 09:00:00",,"1"
"1635","1","4","2024-10-08 15:00:00",,"5"
"1636","5","1","2024-08-13 22:00:00",,"1"
"1637","4","5","2025-05-19 06:00:00",,"1"
"1638","4","4","2023-06-13 21:00:00","25676.05","1"
"1639","4","4","2023-01-23 05:00:00",,"1"
"1640","5","1","2024-12-27 19:00:00",,"1"
"1641","4","1","2023-10-26 12:00:00",,"1"
"1642","2","2","2025-05-05 17:00:00","89355.84","1"
"1643","2","5","2025-04-23 06:00:00",,"1"
"1644","2","5","2024-01-24 17:00:00",,"1"
"1645","5","4","2024-03-27 11:00:00","99047.11","1"
"1646","3","4","2025-02-12 06:00:00",,"1"
"1647","3","3","2025-02-08 19:00:00",,"1"
"1648","3","2","2023-08-12 03:00:00","21503.95","1"
"1649","5","3","2024-11-30 10:00:00","96726.16","1"
"1650","3","2","2024-07-16 23:00:00","78757.79","1"
"1651","2","1","2024-09-22 03:00:00",,"1"
"1652","2","4","2023-07-08 00:00:00",,"1"
"1653","2","4","2023-10-05 16:00:00",,"1"
"1654","4","4","2023-10-05 14:00:00",,"1"
"1655","5","5","2023-02-16 13:00:00","86699.70","1"
"1656","2","5","2025-04-27 19:00:00",,"1"
"1657","5","5","2025-03-03 17:00:00","55787.16","1"
"1658","5","4","2023-09-09 02:00:00","37200.47","1"
"1659","1","2","2023-03-01 15:00:00",,"1"
"1660","3","4","2024-01-28 09:00:00",,"1"
"1661","5","3","2024-06-21 13:00:00","6545.45","1"
"1662","2","1","2024-06-19 15:00:00",,"4"
"1663","4","4","2023-04-17 12:00:00",,"1"
"1664","4","2","2023-04-23 19:00:00","38595.08","1"
"1665","5","3","2025-05-04 05:00:00",,"1"
"1666","3","1","2023-09-24 04:00:00",,"1"
"1667","3","2","2023-12-18 07:00:00",,"1"
"1668","5","4","2024-07-25 05:00:00",,"1"
"1669","5","5","2024-03-30 21:00:00","6275.37","1"
"1670","1","2","2024-03-08 05:00:00",,"1"
"1671","4","1","2024-11-20 08:00:00",,"1"
"1672","1","4","2024-10-12 15:00:00",,"1"
"1673","2","5","2023-09-08 18:00:00",,"1"
"1674","4","4","2025-03-21 03:00:00","47750.68","1"
"1675","5","5","2025-04-07 21:00:00","18706.57","1"
"1676","2","1","2024-06-17 12:00:00","52302.08","1"
"1677","2","5","2023-12-10 09:00:00","96995.28","1"
"1678","5","2","2025-03-25 14:00:00",,"1"
"1679","4","1","2024-11-21 09:00:00",,"1"
"1680","2","4","2024-02-02 01:00:00","59364.32","1"
"1681","4","3","2024-03-18 18:00:00",,"1"
"1682","3","3","2024-12-23 17:00:00",,"1"
"1683","2","1","2023-01-17 13:00:00",,"1"
"1684","2","4","2025-03-03 00:00:00",,"1"
"1685","4","1","2023-04-01 10:00:00","24192.92","1"
"1686","4","4","2024-01-12 03:00:00",,"5"
"1687","1","3","2025-06-11 16:00:00",,"1"
"1688","3","1","2023-08-03 19:00:00",,"1"
"1689","5","2","2025-02-02 10:00:00","26166.38","1"
"1690","5","1","2024-01-30 03:00:00",,"1"
"1691","2","5","2024-02-28 19:00:00",,"1"
"1692","5","5","2023-03-30 17:00:00",,"1"
"1693","1","4","2024-03-19 02:00:00",,"1"
"1694","5","5","2023-12-10 21:00:00",,"1"
"1695","4","3","2023-01-28 19:00:00",,"1"
"1696","4","1","2025-05-08 16:00:00",,"1"
"1697","5","3","2023-08-17 22:00:00","77578.45","1"
"1698","2","2","2023-05-01 00:00:00",,"1"
"1699","2","3","2024-12-03 09:00:00",,"5"
"1700","2","4","2024-08-16 07:00:00",,"1"
"1701","3","3","2024-09-04 00:00:00",,"1"
"1702","4","4","2023-02-02 07:00:00",,"2"
"1703","1","2","2024-04-25 14:00:00",,"1"
"1704","4","4","2025-04-04 14:00:00",,"1"
"1705","4","2","2023-12-14 01:00:00",,"1"
"1706","1","1","2024-04-10 13:00:00",,"1"
"1707","3","2","2025-01-10 10:00:00","31326.50","1"
"1708","1","5","2023-08-28 18:00:00",,"1"
"1709","4","2","2023-09-15 15:00:00",,"1"
"1710","5","5","2024-05-05 03:00:00",,"1"
"1711","4","5","2025-02-27 12:00:00","1891.62","1"
"1712","4","5","2025-02-04 17:00:00",,"1"
"1713","2","2","2025-05-10 14:00:00",,"4"
"1714","3","1","2024-09-27 10:00:00",,"2"
"1715","2","5","2023-05-02 18:00:00",,"1"
"1716","2","1","2024-08-26 02:00:00",,"1"
"1717","2","3","2023-06-28 16:00:00","28185.10","1"
"1718","1","2","2024-08-14 16:00:00",,"1"
"1719","4","1","2023-09-01 00:00:00",,"1"
"1720","5","4","2024-11-23 19:00:00",,"5"
"1721","3","1","2025-01-08 19:00:00",,"1"
"1722","4","1","2025-02-12 04:00:00",,"1"
"1723","3","2","2023-04-29 18:00:00",,"2"
"1724","5","4","2023-01-11 16:00:00",,"1"
"1725","3","2","2023-02-17 04:00:00","2260.20","5"
"1726","2","2","2024-03-25 11:00:00","48902.04","1"
"1727","4","4","2024-10-25 19:00:00","75226.02","1"
"1728","1","2","2023-11-21 23:00:00","97717.41","1"
"1729","5","3","2024-12-25 15:00:00","54775.50","1"
"1730","3","1","2023-05-01 10:00:00","37223.16","1"
"1731","2","1","2023-03-08 21:00:00",,"2"
"1732","5","4","2024-04-21 16:00:00","57026.48","1"
"1733","3","2","2023-06-16 22:00:00",,"1"
"1734","2","1","2024-12-31 17:00:00",,"1"
"1735","2","3","2023-01-11 19:00:00",,"1"
"1736","2","2","2024-04-20 21:00:00","42737.63","1"
"1737","2","5","2023-01-26 08:00:00",,"1"
"1738","5","4","2023-04-24 19:00:00",,"5"
"1739","4","3","2023-04-13 08:00:00",,"1"
"1740","2","2","2023-06-22 06:00:00","87424.46","1"
"1741","2","4","2023-02-01 21:00:00",,"1"
"1742","2","3","2023-12-18 11:00:00",,"1"
"1743","4","1","2023-03-23 08:00:00",,"1"
"1744","3","5","2025-03-01 15:00:00",,"5"
"1745","1","2","2025-05-22 05:00:00",,"1"
"1746","4","4","2024-07-09 00:00:00",,"1"
"1747","5","4","2025-03-21 12:00:00","65495.03","1"
"1748","5","1","2024-10-14 09:00:00","25261.96","1"
"1749","1","4","2025-06-15 01:00:00",,"1"
"1750","1","1","2023-07-19 20:00:00",,"2"
"1751","4","1","2023-05-16 10:00:00","41885.63","5"
"1752","3","1","2024-04-12 02:00:00","61924.17","1"
"1753","4","3","2023-09-12 20:00:00",,"1"
"1754","4","2","2025-06-07 05:00:00",,"1"
"1755","4","3","2024-02-09 16:00:00",,"1"
"1756","1","3","2024-05-04 02:00:00","87380.21","4"
"1757","2","4","2023-07-29 20:00:00",,"4"
"1758","3","4","2024-04-14 07:00:00",,"1"
"1759","5","2","2023-05-24 14:00:00",,"5"
"1760","4","3","2024-07-27 16:00:00",,"1"
"1761","5","5","2023-09-20 15:00:00",,"1"
"1762","2","3","2023-09-28 05:00:00",,"1"
"1763","5","2","2024-06-10 03:00:00","32253.67","1"
"1764","5","1","2024-02-05 05:00:00","96135.25","1"
"1765","2","5","2023-10-08 21:00:00",,"1"
"1766","5","2","2023-01-24 03:00:00",,"1"
"1767","1","3","2024-12-14 14:00:00",,"1"
"1768","5","2","2023-10-06 21:00:00",,"1"
"1769","5","3","2024-09-06 19:00:00",,"3"
"1770","2","1","2023-09-21 10:00:00",,"1"
"1771","1","3","2023-04-27 01:00:00","21786.99","1"
"1772","4","5","2024-07-27 09:00:00",,"1"
"1773","5","1","2024-02-01 03:00:00",,"5"
"1774","3","3","2024-09-15 23:00:00","21860.17","1"
"1775","2","4","2025-04-01 06:00:00",,"2"
"1776","2","1","2023-11-27 12:00:00",,"1"
"1777","2","3","2023-02-11 14:00:00","1639.75","1"
"1778","4","1","2023-05-30 16:00:00","24248.45","1"
"1779","3","5","2025-01-12 09:00:00",,"1"
"1780","3","5","2025-04-15 00:00:00",,"1"
"1781","2","2","2024-10-11 13:00:00",,"1"
"1782","1","1","2024-10-17 10:00:00",,"4"
"1783","4","2","2024-05-16 18:00:00",,"1"
"1784","2","4","2023-04-22 08:00:00",,"3"
"1785","1","3","2024-05-09 02:00:00","3902.15","1"
"1786","5","2","2023-01-11 04:00:00","10826.17","1"
"1787","2","2","2025-02-08 04:00:00",,"1"
"1788","2","2","2024-07-08 03:00:00","15722.46","1"
"1789","3","5","2025-03-26 17:00:00","12340.29","1"
"1790","5","3","2023-09-19 05:00:00",,"1"
"1791","3","4","2024-03-18 14:00:00",,"1"
"1792","5","2","2024-11-01 21:00:00",,"1"
"1793","5","3","2023-12-29 15:00:00",,"1"
"1794","5","2","2023-12-21 07:00:00",,"4"
"1795","2","4","2023-05-08 21:00:00","30101.98","1"
"1796","4","2","2025-04-06 20:00:00",,"3"
"1797","1","3","2023-10-12 21:00:00",,"1"
"1798","1","4","2024-10-19 17:00:00",,"1"
"1799","1","2","2023-10-05 12:00:00",,"3"
"1800","4","2","2023-12-07 21:00:00",,"1"
"1801","2","5","2023-09-03 18:00:00",,"1"
"1802","3","4","2024-02-16 00:00:00","59665.32","1"
"1803","1","2","2024-02-25 04:00:00",,"1"
"1804","5","2","2024-01-20 10:00:00","46278.26","1"
"1805","4","3","2023-06-08 09:00:00",,"1"
"1806","5","5","2024-02-10 19:00:00","46316.68","2"
"1807","5","3","2024-01-31 22:00:00",,"1"
"1808","1","4","2024-09-16 04:00:00","7435.03","1"
"1809","3","2","2023-10-03 21:00:00",,"1"
"1810","1","2","2024-02-03 03:00:00",,"1"
"1811","2","2","2024-06-08 01:00:00",,"1"
"1812","4","4","2025-02-11 22:00:00",,"1"
"1813","1","5","2024-12-07 07:00:00",,"1"
"1814","5","2","2025-04-08 12:00:00","54784.98","1"
"1815","4","5","2024-05-24 22:00:00","68697.21","1"
"1816","4","4","2025-06-01 21:00:00",,"1"
"1817","4","5","2024-06-14 00:00:00",,"1"
"1818","3","2","2024-08-02 02:00:00",,"1"
"1819","4","3","2024-10-29 02:00:00",,"1"
"1820","1","1","2025-03-01 05:00:00",,"1"
"1821","3","5","2023-06-06 00:00:00",,"1"
"1822","4","1","2023-08-03 01:00:00",,"1"
"1823","2","3","2023-01-31 11:00:00",,"1"
"1824","3","5","2023-07-21 10:00:00",,"1"
"1825","3","5","2023-11-26 21:00:00",,"1"
"1826","1","1","2025-01-03 01:00:00","1478.77","1"
"1827","4","1","2024-06-21 10:00:00",,"1"
"1828","4","1","2023-02-08 00:00:00","85286.44","1"
"1829","1","1","2023-11-04 12:00:00",,"2"
"1830","3","1","2024-02-21 04:00:00",,"1"
"1831","4","3","2023-04-06 07:00:00",,"1"
"1832","3","4","2025-05-31 20:00:00",,"1"
"1833","2","5","2023-06-11 23:00:00",,"1"
"1834","1","4","2025-05-05 18:00:00",,"1"
"1835","5","4","2023-06-10 02:00:00","34520.78","4"
"1836","4","4","2023-12-20 17:00:00",,"1"
"1837","3","1","2025-05-24 16:00:00",,"1"
"1838","4","2","2025-04-20 11:00:00",,"1"
"1839","5","3","2023-07-19 20:00:00",,"1"
"1840","2","2","2025-02-03 07:00:00","77742.73","1"
"1841","1","2","2023-01-17 06:00:00",,"1"
"1842","3","5","2023-02-28 15:00:00",,"1"
"1843","5","2","2025-01-28 09:00:00",,"3"
"1844","1","2","2023-09-07 14:00:00",,"1"
"1845","1","4","2024-08-21 10:00:00",,"1"
"1846","2","2","2025-02-08 06:00:00","75408.86","1"
"1847","1","2","2023-04-24 20:00:00","19412.59","1"
"1848","5","1","2023-01-11 15:00:00",,"1"
"1849","2","5","2023-03-14 12:00:00",,"1"
"1850","4","1","2024-09-21 23:00:00","99072.38","1"
"1851","1","2","2024-09-21 10:00:00",,"1"
"1852","4","3","2024-07-27 09:00:00",,"1"
"1853","3","2","2023-09-27 13:00:00",,"1"
"1854","2","1","2023-06-17 17:00:00",,"1"
"1855","3","2","2024-09-18 20:00:00",,"4"
"1856","3","1","2024-03-23 23:00:00",,"1"
"1857","3","2","2023-02-28 06:00:00",,"1"
"1858","1","4","2025-05-01 16:00:00",,"1"
"1859","2","4","2024-08-15 03:00:00","52777.43","1"
"1860","4","3","2023-09-23 03:00:00","6344.30","1"
"1861","4","1","2023-05-28 12:00:00",,"1"
"1862","5","4","2023-05-01 20:00:00","87379.79","1"
"1863","5","2","2024-11-13 23:00:00",,"3"
"1864","5","2","2023-01-21 22:00:00",,"1"
"1865","1","3","2025-05-21 12:00:00","39144.59","1"
"1866","3","1","2023-06-05 08:00:00",,"1"
"1867","3","2","2025-02-11 13:00:00",,"1"
"1868","2","5","2025-06-14 01:00:00",,"1"
"1869","3","5","2024-10-11 03:00:00",,"1"
"1870","1","5","2024-09-19 21:00:00",,"1"
"1871","3","3","2023-03-15 23:00:00",,"1"
"1872","1","5","2024-06-16 03:00:00","29291.04","1"
"1873","2","3","2024-01-27 19:00:00","78110.26","1"
"1874","2","4","2024-09-28 06:00:00",,"1"
"1875","2","2","2025-01-09 00:00:00","59342.46","1"
"1876","5","2","2024-12-12 01:00:00","40504.74","1"
"1877","1","1","2024-09-16 08:00:00",,"1"
"1878","2","1","2023-12-26 23:00:00","86657.00","1"
"1879","3","3","2023-06-28 07:00:00",,"1"
"1880","4","2","2023-06-29 02:00:00","34887.42","4"
"1881","3","4","2024-09-18 11:00:00",,"1"
"1882","3","3","2023-12-05 07:00:00",,"1"
"1883","2","5","2024-02-03 16:00:00",,"1"
"1884","1","3","2023-09-13 23:00:00",,"1"
"1885","1","3","2023-06-27 14:00:00",,"1"
"1886","2","4","2023-08-18 22:00:00","92771.20","1"
"1887","1","2","2023-09-16 09:00:00",,"1"
"1888","2","5","2025-03-13 16:00:00","52685.36","1"
"1889","5","1","2024-07-21 22:00:00","95707.23","1"
"1890","5","3","2023-07-25 12:00:00","63230.47","1"
"1891","3","3","2024-08-22 01:00:00",,"1"
"1892","5","1","2023-02-15 17:00:00",,"1"
"1893","1","4","2023-04-12 14:00:00",,"1"
"1894","1","1","2024-09-06 20:00:00",,"3"
"1895","1","4","2024-03-29 06:00:00","48615.42","4"
"1896","2","1","2024-11-02 09:00:00",,"1"
"1897","3","5","2024-01-14 06:00:00",,"1"
"1898","2","2","2025-02-10 05:00:00",,"1"
"1899","5","2","2025-04-05 11:00:00","3632.37","1"
"1900","2","1","2025-03-27 02:00:00","49484.99","1"
"1901","3","1","2025-02-03 23:00:00",,"1"
"1902","2","4","2023-04-13 14:00:00",,"1"
"1903","4","2","2024-12-16 22:00:00",,"1"
"1904","5","4","2023-06-08 14:00:00",,"1"
"1905","1","1","2023-06-18 18:00:00",,"1"
"1906","1","4","2024-09-29 13:00:00","12891.39","1"
"1907","2","1","2023-09-18 20:00:00",,"1"
"1908","4","1","2025-03-02 21:00:00","67036.98","1"
"1909","4","5","2024-06-20 07:00:00","15772.00","1"
"1910","1","3","2023-09-15 21:00:00",,"1"
"1911","2","2","2025-04-07 10:00:00",,"1"
"1912","3","2","2024-07-22 08:00:00","21341.89","1"
"1913","5","1","2023-11-11 16:00:00",,"1"
"1914","3","5","2023-05-30 01:00:00","68736.38","1"
"1915","3","3","2024-12-27 12:00:00",,"1"
"1916","2","5","2023-01-03 02:00:00",,"1"
"1917","2","2","2023-05-11 14:00:00",,"1"
"1918","4","2","2023-07-10 09:00:00",,"1"
"1919","4","1","2023-01-20 02:00:00",,"1"
"1920","5","5","2024-12-27 11:00:00","7885.71","1"
"1921","2","3","2024-04-16 02:00:00","62750.69","1"
"1922","5","1","2024-07-03 20:00:00",,"1"
"1923","4","1","2025-01-22 01:00:00","26962.11","1"
"1924","2","5","2024-12-04 22:00:00",,"1"
"1925","2","4","2024-08-09 00:00:00",,"1"
"1926","5","1","2024-11-01 11:00:00",,"1"
"1927","2","1","2025-05-23 07:00:00",,"1"
"1928","2","5","2023-10-03 23:00:00","94597.66","1"
"1929","1","2","2024-04-08 09:00:00",,"1"
"1930","1","2","2023-09-17 15:00:00",,"1"
"1931","3","2","2024-12-24 04:00:00",,"1"
"1932","5","2","2023-05-23 18:00:00",,"4"
"1933","2","3","2024-08-22 16:00:00",,"1"
"1934","4","2","2024-04-27 15:00:00",,"1"
"1935","1","1","2024-07-23 14:00:00",,"1"
"1936","5","1","2025-04-12 07:00:00",,"1"
"1937","5","1","2023-05-15 17:00:00",,"1"
"1938","3","4","2023-05-01 08:00:00",,"1"
"1939","3","2","2024-02-20 16:00:00","75162.16","2"
"1940","4","3","2024-02-19 19:00:00","37932.51","1"
"1941","4","5","2023-12-03 03:00:00",,"1"
"1942","2","4","2023-02-28 09:00:00","3179.24","1"
"1943","5","4","2023-05-20 10:00:00",,"1"
"1944","3","4","2023-07-23 07:00:00","61461.90","1"
"1945","5","1","2025-01-16 23:00:00",,"1"
"1946","5","5","2024-03-30 02:00:00",,"3"
"1947","5","1","2025-04-17 03:00:00","26993.20","1"
"1948","5","3","2025-03-12 01:00:00",,"1"
"1949","4","2","2024-06-25 20:00:00",,"5"
"1950","5","4","2025-02-22 05:00:00",,"1"
"1951","5","3","2023-12-30 18:00:00",,"4"
"1952","4","3","2023-11-30 07:00:00",,"1"
"1953","3","5","2023-02-15 09:00:00","14515.83","1"
"1954","1","2","2025-03-26 18:00:00",,"1"
"1955","1","5","2024-06-21 00:00:00",,"1"
"1956","1","2","2024-09-20 09:00:00","42536.49","1"
"1957","3","1","2024-03-16 23:00:00",,"3"
"1958","4","3","2024-08-18 02:00:00",,"1"
"1959","3","5","2024-09-30 01:00:00",,"1"
"1960","1","4","2025-01-14 17:00:00",,"1"
"1961","2","2","2023-03-21 06:00:00",,"1"
"1962","5","1","2025-03-12 02:00:00","64517.98","3"
"1963","3","3","2023-06-15 03:00:00",,"2"
"1964","5","5","2024-01-13 13:00:00",,"1"
"1965","2","1","2024-10-11 02:00:00",,"1"
"1966","1","4","2024-08-04 10:00:00",,"1"
"1967","1","3","2023-09-24 19:00:00",,"1"
"1968","3","4","2023-11-01 11:00:00",,"1"
"1969","5","3","2023-12-12 12:00:00",,"1"
"1970","2","5","2024-12-09 07:00:00",,"1"
"1971","5","4","2024-11-25 17:00:00",,"1"
"1972","2","3","2024-01-22 22:00:00",,"2"
"1973","3","1","2025-01-31 22:00:00",,"1"
"1974","5","1","2025-01-27 22:00:00",,"1"
"1975","5","1","2023-01-19 17:00:00",,"1"
"1976","3","1","2025-05-31 16:00:00",,"1"
"1977","5","3","2023-12-18 15:00:00",,"1"
"1978","1","4","2023-11-16 10:00:00",,"2"
"1979","5","5","2024-08-03 11:00:00",,"4"
"1980","5","4","2023-02-19 21:00:00",,"1"
"1981","4","5","2024-06-30 05:00:00",,"1"
"1982","5","3","2023-01-23 15:00:00",,"1"
"1983","3","2","2023-07-03 21:00:00","77425.51","1"
"1984","3","3","2023-11-12 11:00:00",,"1"
"1985","4","5","2024-02-12 15:00:00","18320.56","1"
"1986","4","3","2025-03-24 04:00:00",,"1"
"1987","3","4","2023-04-28 14:00:00",,"5"
"1988","1","3","2023-12-16 08:00:00",,"1"
"1989","2","3","2023-10-03 04:00:00",,"1"
"1990","4","3","2025-03-08 18:00:00",,"1"
"1991","2","2","2023-10-17 00:00:00",,"1"
"1992","5","2","2023-12-30 04:00:00","23803.96","4"
"1993","1","2","2023-11-14 17:00:00",,"1"
"1994","2","1","2023-03-07 06:00:00",,"1"
"1995","1","3","2025-05-13 07:00:00",,"1"
"1996","2","1","2023-07-10 21:00:00","17943.15","1"
"1997","3","4","2024-09-01 12:00:00",,"5"
"1998","5","3","2023-03-08 19:00:00","8020.02","1"
"1999","1","3","2025-02-12 00:00:00",,"1"
"2000","2","4","2023-03-13 03:00:00",,"3"
"2001","4","4","2023-12-12 21:00:00",,"1"
"2002","4","2","2023-12-01 23:00:00","99643.29","1"
"2003","1","4","2023-04-18 12:00:00",,"2"
"2004","2","3","2025-04-27 22:00:00","17093.99","1"
"2005","5","2","2023-11-17 01:00:00",,"1"
"2006","1","1","2024-01-13 13:00:00",,"1"
"2007","5","2","2025-03-12 09:00:00",,"1"
"2008","3","4","2024-05-26 20:00:00",,"3"
"2009","2","5","2023-02-22 09:00:00","57420.60","1"
"2010","3","2","2024-03-01 06:00:00","66651.28","1"
"2011","2","3","2025-02-06 14:00:00",,"1"
"2012","3","1","2024-02-21 20:00:00","74425.63","1"
"2013","3","1","2024-10-29 13:00:00",,"1"
"2014","1","4","2023-03-05 03:00:00",,"1"
"2015","4","1","2023-07-03 19:00:00",,"1"
"2016","2","4","2023-06-02 21:00:00","73445.59","1"
"2017","1","1","2024-10-22 02:00:00",,"1"
"2018","2","2","2023-06-02 18:00:00",,"1"
"2019","3","4","2023-01-20 02:00:00",,"1"
"2020","4","1","2025-04-01 01:00:00",,"3"
"2021","5","2","2025-02-24 06:00:00","71096.89","1"
"2022","1","2","2023-05-28 21:00:00","89373.61","1"
"2023","1","1","2023-05-02 11:00:00",,"1"
"2024","5","4","2024-03-27 15:00:00",,"1"
"2025","4","1","2023-01-29 23:00:00","14876.41","1"
"2026","5","1","2023-09-20 07:00:00","59882.43","3"
"2027","1","4","2025-06-15 02:00:00",,"1"
"2028","3","2","2024-05-07 02:00:00","14351.58","1"
"2029","4","4","2023-08-20 03:00:00","48671.76","1"
"2030","5","1","2023-11-30 20:00:00",,"3"
"2031","3","2","2023-06-06 17:00:00",,"1"
"2032","2","4","2023-10-16 05:00:00",,"1"
"2033","4","2","2024-05-12 19:00:00",,"5"
"2034","4","5","2023-04-02 01:00:00","39431.78","1"
"2035","1","5","2024-08-14 21:00:00",,"1"
"2036","3","3","2024-05-14 00:00:00",,"1"
"2037","5","5","2023-09-07 09:00:00",,"5"
"2038","4","5","2024-06-30 03:00:00","33024.93","1"
"2039","5","1","2024-05-27 17:00:00","71117.37","1"
"2040","5","3","2025-06-13 10:00:00",,"1"
"2041","2","4","2024-06-20 19:00:00",,"1"
"2042","5","4","2024-01-26 19:00:00",,"1"
"2043","2","5","2025-01-16 11:00:00","83308.72","1"
"2044","4","2","2023-11-25 01:00:00",,"1"
"2045","3","5","2023-04-23 17:00:00",,"1"
"2046","2","4","2023-10-30 15:00:00",,"2"
"2047","1","5","2024-01-28 11:00:00",,"1"
"2048","4","5","2023-06-27 09:00:00",,"1"
"2049","3","2","2023-08-13 04:00:00",,"1"
"2050","2","1","2025-03-30 00:00:00",,"2"
"2051","1","2","2024-05-15 16:00:00","61394.19","3"
"2052","1","5","2023-01-16 11:00:00",,"1"
"2053","5","4","2024-05-11 18:00:00",,"5"
"2054","4","1","2025-05-29 17:00:00","53551.00","1"
"2055","3","3","2024-06-09 13:00:00",,"1"
"2056","4","4","2023-10-20 10:00:00",,"1"
"2057","3","1","2024-07-27 22:00:00","97764.28","1"
"2058","1","1","2024-03-15 10:00:00","27058.08","1"
"2059","2","3","2024-09-18 01:00:00",,"1"
"2060","4","2","2024-08-08 03:00:00","22981.16","1"
"2061","5","4","2024-08-27 12:00:00",,"1"
"2062","1","1","2025-01-05 23:00:00",,"1"
"2063","1","4","2024-02-01 01:00:00","54589.14","5"
"2064","4","2","2024-12-08 05:00:00","49466.01","2"
"2065","2","1","2023-10-20 09:00:00","54468.47","5"
"2066","5","2","2023-04-16 16:00:00","91492.43","1"
"2067","2","1","2023-01-14 23:00:00","31846.77","1"
"2068","2","1","2024-08-06 00:00:00",,"3"
"2069","2","2","2023-04-20 19:00:00","27378.45","1"
"2070","4","4","2024-09-23 15:00:00",,"3"
"2071","3","4","2023-12-14 14:00:00","6141.40","1"
"2072","5","3","2024-08-27 22:00:00",,"1"
"2073","2","5","2024-05-17 02:00:00","70716.00","1"
"2074","3","3","2024-10-12 03:00:00",,"3"
"2075","3","2","2025-01-29 07:00:00","87180.74","1"
"2076","5","5","2023-06-04 22:00:00",,"1"
"2077","2","1","2023-05-20 17:00:00",,"1"
"2078","5","5","2023-11-05 18:00:00","46712.35","1"
"2079","1","1","2023-09-04 01:00:00",,"1"
"2080","1","2","2023-05-02 22:00:00",,"1"
"2081","4","1","2023-07-18 21:00:00","18301.62","1"
"2082","3","4","2025-04-21 14:00:00",,"1"
"2083","5","2","2023-03-18 10:00:00","61313.31","1"
"2084","4","4","2025-04-17 09:00:00",,"1"
"2085","3","2","2023-06-27 23:00:00",,"1"
"2086","4","4","2023-03-23 13:00:00",,"1"
"2087","1","3","2023-05-24 06:00:00","69002.28","1"
"2088","4","5","2024-05-15 03:00:00","59080.47","1"
"2089","2","1","2025-05-03 08:00:00","19895.03","1"
"2090","4","2","2023-11-24 20:00:00",,"1"
"2091","5","3","2024-03-01 14:00:00",,"1"
"2092","3","3","2023-08-09 00:00:00",,"1"
"2093","2","3","2024-02-11 17:00:00",,"1"
"2094","2","3","2025-02-06 14:00:00",,"1"
"2095","5","5","2024-01-31 17:00:00",,"1"
"2096","4","1","2023-04-15 23:00:00",,"1"
"2097","5","1","2024-05-23 15:00:00",,"4"
"2098","4","5","2025-06-17 09:00:00","39773.66","1"
"2099","1","5","2025-06-04 06:00:00",,"1"
"2100","2","5","2023-07-14 15:00:00",,"1"
"2101","1","2","2025-03-04 13:00:00",,"1"
"2102","3","5","2023-03-10 18:00:00",,"1"
"2103","4","1","2024-02-17 02:00:00",,"1"
"2104","1","2","2023-03-14 17:00:00",,"1"
"2105","4","3","2024-06-07 10:00:00",,"1"
"2106","4","3","2023-11-23 11:00:00",,"1"
"2107","2","2","2023-01-23 11:00:00",,"1"
"2108","1","5","2025-01-08 15:00:00","73802.73","1"
"2109","2","5","2024-07-02 09:00:00",,"1"
"2110","2","5","2024-08-21 09:00:00",,"1"
"2111","5","4","2025-01-01 20:00:00","44200.75","4"
"2112","3","4","2024-01-19 22:00:00",,"1"
"2113","4","1","2023-10-30 08:00:00","84825.03","5"
"2114","4","2","2023-05-02 18:00:00",,"1"
"2115","2","4","2024-01-19 00:00:00","79461.84","1"
"2116","1","1","2023-10-05 07:00:00",,"1"
"2117","2","1","2024-12-14 08:00:00",,"1"
"2118","1","5","2025-02-01 14:00:00",,"5"
